,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3422,1837-yquce,female,0,no,no,70,no,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),58.35,4214.25,no
3423,2947-domlj,male,0,no,yes,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,mailed check,50.6,50.6,yes
3424,4112-lueiz,male,0,no,no,10,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,89.5,863.1,yes
3425,0369-zgovk,female,0,yes,yes,28,yes,no,fiber optic,no,no,no,no,no,no,one year,yes,bank transfer (automatic),70.4,1992.2,no
3426,4510-himlv,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.8,69.8,yes
3427,9919-knpoo,female,0,yes,no,21,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.3,1948.35,no
3428,8749-jmnkx,male,1,yes,no,51,yes,yes,fiber optic,yes,no,yes,no,yes,no,month-to-month,yes,bank transfer (automatic),93.8,4750.95,yes
3429,7872-baazr,female,0,yes,yes,53,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),19.55,1007.9,no
3430,9391-lmann,male,0,no,yes,53,yes,no,fiber optic,yes,yes,yes,no,no,yes,one year,no,electronic check,95.95,5036.9,no
3431,2430-usgxp,male,0,yes,no,24,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.05,2391.8,yes
3432,8174-tbvcf,female,0,yes,no,70,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),94.8,6859.05,no
3433,1698-xfzci,male,0,no,no,61,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,yes,electronic check,107.75,6521.9,no
3434,1877-hkbqx,female,0,no,no,11,yes,no,dsl,yes,no,no,yes,no,no,one year,yes,mailed check,54.6,617.85,no
3435,4450-dllmh,male,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),71.3,157.75,no
3436,0428-axxlj,male,0,no,no,25,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer (automatic),19.5,516.3,no
3437,2746-dijlo,female,0,no,no,41,yes,yes,dsl,no,yes,no,no,no,no,one year,yes,credit card (automatic),56.3,2364.0,no
3438,5955-erihd,male,0,yes,no,18,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.7,1687.95,yes
3439,0917-ezola,male,1,yes,no,72,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),104.15,7689.95,yes
3440,3508-vlhcz,female,0,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),90.55,6239.05,no
3441,4086-atnfv,female,0,yes,yes,34,yes,no,dsl,yes,yes,yes,no,no,no,one year,yes,mailed check,60.8,2042.05,no
3442,0468-yrpxn,male,0,no,no,29,yes,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,credit card (automatic),98.8,2807.1,no
3443,5996-nrvxr,male,1,yes,no,40,yes,no,fiber optic,yes,yes,yes,yes,yes,no,one year,yes,credit card (automatic),98.15,4116.8,no
3444,3739-ybwab,male,0,yes,no,36,no,no phone service,dsl,yes,no,yes,no,no,no,one year,no,mailed check,35.35,1317.95,no
3445,7047-fweya,female,0,yes,no,46,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,electronic check,103.15,4594.65,no
3446,2000-mpkca,female,0,no,no,58,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,yes,electronic check,107.75,6332.75,no
3447,9762-yaqaa,male,0,no,no,39,yes,yes,fiber optic,no,yes,no,no,no,no,one year,no,credit card (automatic),81.4,3213.75,no
3448,5949-ebsqk,male,0,yes,yes,4,yes,no,dsl,no,no,no,yes,no,yes,month-to-month,no,credit card (automatic),61.45,229.55,yes
3449,5473-khbps,female,0,yes,yes,52,yes,yes,fiber optic,no,yes,yes,no,yes,no,one year,yes,credit card (automatic),95.7,4976.15,no
3450,0100-duvfc,male,1,yes,no,70,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,104.8,7308.95,no
3451,5397-tupsh,male,1,yes,no,65,yes,no,fiber optic,no,no,no,no,no,no,one year,yes,bank transfer (automatic),70.95,4555.2,no
3452,8950-mtznv,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,44.95,44.95,no
3453,0326-vdyxe,female,0,yes,no,70,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,electronic check,97.65,6982.5,no
3454,6773-lqtvt,female,1,yes,yes,29,no,no phone service,dsl,no,yes,yes,no,no,no,month-to-month,yes,mailed check,35.65,1025.15,no
3455,7274-rtapz,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,90.55,90.55,yes
3456,0436-twffz,female,0,no,no,67,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,mailed check,85.25,5714.2,no
3457,8566-yprgl,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.5,19.5,no
3458,0311-unpff,female,0,no,no,26,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),88.8,2274.35,yes
3459,6609-mxjhj,female,0,yes,yes,30,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,25.1,789.55,no
3460,2669-oidsd,female,0,yes,no,48,yes,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,credit card (automatic),100.05,4834.0,no
3461,8400-wzicq,female,0,yes,yes,55,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,electronic check,55.7,3131.8,no
3462,3834-xuifc,male,0,no,no,7,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,mailed check,85.2,602.55,yes
3463,9576-syuhj,male,0,no,no,37,yes,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,yes,electronic check,91.15,3369.25,no
3464,0410-ipfty,female,0,yes,no,31,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),83.85,2674.15,no
3465,2831-ebwrn,male,0,no,no,4,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.9,199.75,no
3466,9430-nkqly,male,0,yes,yes,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),25.1,1790.8,no
3467,8414-myshr,male,1,no,no,5,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,91.4,449.75,yes
3468,0247-sluji,male,0,yes,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.7,19.7,no
3469,9402-orrah,female,1,no,no,15,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,91.5,1400.3,no
3470,6483-oatdn,male,0,yes,yes,8,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,credit card (automatic),51.3,411.6,no
3471,1293-hhshj,female,0,no,no,35,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,21.1,741.0,no
3472,4840-orqxb,female,1,no,no,56,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,no,electronic check,104.75,5841.35,no
3473,7599-fkvxz,male,0,yes,no,42,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,bank transfer (automatic),106.15,4512.7,yes
3474,3982-dqlus,male,1,yes,yes,65,yes,yes,fiber optic,yes,yes,no,no,no,no,month-to-month,yes,electronic check,85.75,5688.45,no
3475,8610-zikjj,female,0,yes,yes,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.3,31.9,no
3476,3756-vnwdh,male,1,yes,no,65,yes,yes,fiber optic,yes,no,no,no,yes,yes,one year,yes,electronic check,100.75,6674.65,no
3477,7801-kicao,female,0,no,no,18,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.15,1345.75,no
3478,7673-lprny,female,0,no,no,23,yes,yes,dsl,yes,no,yes,no,yes,yes,one year,yes,electronic check,78.55,1843.05,no
3479,8229-tniqa,female,0,no,no,4,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.3,196.95,yes
3480,6060-qbmgv,male,0,yes,no,70,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.85,1433.8,no
3481,7339-pogzn,female,0,no,no,4,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,50.7,214.55,no
3482,2828-slqpf,male,0,no,no,19,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),45.0,865.85,no
3483,4465-vdkiq,female,0,no,no,18,yes,no,fiber optic,no,yes,yes,no,no,no,month-to-month,no,electronic check,77.8,1358.6,no
3484,2921-xwdjh,female,1,yes,no,38,yes,no,fiber optic,yes,no,no,no,no,yes,month-to-month,yes,electronic check,83.45,3147.15,no
3485,6221-avqyl,male,0,no,no,2,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),73.25,131.05,yes
3486,2558-buozz,male,0,no,no,47,yes,yes,fiber optic,yes,yes,no,no,yes,no,one year,no,bank transfer (automatic),94.8,4535.85,no
3487,9257-azmtz,female,0,yes,yes,52,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.1,1078.75,no
3488,0003-mknfe,male,0,no,no,9,yes,yes,dsl,no,no,no,no,no,yes,month-to-month,no,mailed check,59.9,542.4,no
3489,0975-uydtx,female,0,yes,no,26,yes,yes,dsl,yes,yes,yes,yes,yes,yes,one year,yes,credit card (automatic),90.1,2312.55,no
3490,7743-exurx,male,0,yes,yes,8,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,electronic check,51.05,415.05,yes
3491,4682-blbuc,male,0,yes,no,44,yes,no,dsl,no,yes,yes,yes,yes,no,one year,yes,electronic check,70.95,3250.45,no
3492,0975-voovl,female,0,no,no,3,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,no,mailed check,29.2,98.5,no
3493,5968-vxzlg,male,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),46.6,87.9,no
3494,5569-kgjhx,female,0,yes,yes,9,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),85.35,754.65,yes
3495,4988-iqigl,male,1,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.35,75.35,yes
3496,5201-frkks,male,0,no,no,25,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,no,bank transfer (automatic),74.3,1952.25,no
3497,9799-cayjj,female,1,yes,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.3,153.8,no
3498,7730-iutdz,male,0,no,no,43,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,75.2,3198.6,yes
3499,0426-tirne,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.9,20.9,yes
3500,5443-scmkx,female,0,yes,no,58,yes,yes,fiber optic,no,yes,yes,no,no,yes,one year,yes,electronic check,94.3,5610.15,no
3501,8295-kmene,female,0,yes,yes,59,yes,yes,dsl,yes,no,yes,yes,yes,no,two year,yes,mailed check,76.45,4519.5,no
3502,6738-iscbm,male,0,no,no,44,no,no phone service,dsl,yes,no,yes,no,yes,yes,one year,yes,electronic check,54.0,2440.25,no
3503,9821-besnz,male,0,no,no,66,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,electronic check,104.25,6860.6,no
3504,3678-mngzx,male,0,yes,yes,68,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.95,1377.7,no
3505,1335-ntiuc,male,0,no,no,9,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,24.95,190.25,no
3506,2916-bqzln,male,0,no,no,19,yes,yes,fiber optic,yes,no,yes,no,no,no,month-to-month,yes,electronic check,84.75,1651.95,no
3507,4558-cgycz,male,0,no,no,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.75,78.3,no
3508,2368-gakkq,female,0,no,no,70,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),113.65,7939.25,no
3509,8710-yglwg,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,44.9,44.9,no
3510,3199-xgzcy,female,0,no,no,8,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.25,576.7,no
3511,3785-ktysh,male,0,no,no,53,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,24.6,1279.0,no
3512,6814-zpwfq,male,1,no,no,51,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),25.0,1260.7,no
3513,4063-eiknq,male,0,yes,yes,11,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),20.95,267.35,no
3514,6993-ycobk,male,0,yes,yes,60,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,electronic check,110.6,6586.85,no
3515,5206-hpjkm,male,0,no,no,17,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,credit card (automatic),55.5,934.15,no
3516,7587-rznme,male,0,no,no,3,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,43.3,123.65,yes
3517,0748-rdggm,male,0,yes,no,70,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),109.5,7534.65,yes
3518,8393-jmvmb,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.45,19.45,no
3519,5019-gqvcr,male,1,no,no,43,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,84.85,3645.6,no
3520,6036-ttfyu,female,0,yes,no,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.6,314.45,no
3521,2550-aevru,female,0,yes,yes,57,yes,no,dsl,yes,yes,no,no,no,no,one year,no,electronic check,53.45,3053.0,no
3522,0969-rgkcu,male,0,yes,yes,37,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),19.8,677.05,no
3523,0378-cjkpv,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),112.1,7965.95,no
3524,4706-axvkm,female,1,no,no,11,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),84.8,906.85,yes
3525,5889-jtmul,female,1,yes,no,50,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,electronic check,95.05,4888.7,yes
3526,9026-rnujs,male,1,no,no,5,yes,no,dsl,no,no,yes,no,no,no,month-to-month,no,electronic check,50.35,237.25,yes
3527,3746-eubyr,male,0,yes,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),74.6,74.6,yes
3528,2332-efbjy,male,0,no,no,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.7,342.4,yes
3529,2880-fpnae,male,1,yes,no,2,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,74.2,140.1,no
3530,1703-mgiab,female,0,no,no,17,yes,yes,dsl,no,no,yes,yes,yes,no,month-to-month,yes,mailed check,69.0,1108.0,no
3531,4311-qttai,female,0,no,no,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),19.35,295.55,no
3532,9474-phlyd,female,0,no,no,15,yes,no,dsl,no,no,yes,no,no,yes,month-to-month,yes,electronic check,59.45,892.65,yes
3533,4318-rajvy,female,0,no,no,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,19.8,198.25,no
3534,2165-voegb,female,0,no,yes,46,yes,no,fiber optic,yes,yes,no,yes,yes,yes,one year,yes,bank transfer (automatic),105.2,4822.85,yes
3535,3612-yungg,male,0,yes,yes,64,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),109.2,6741.15,no
3536,2254-dlxri,female,0,no,no,1,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,mailed check,79.15,79.15,no
3537,5062-cjjkh,male,0,yes,yes,25,yes,no,dsl,no,yes,yes,no,no,no,one year,no,mailed check,53.65,1355.45,no
3538,9028-lihrp,male,0,yes,yes,71,yes,no,fiber optic,yes,yes,yes,yes,yes,no,two year,no,credit card (automatic),100.2,7209.0,no
3539,2219-mvuso,male,0,no,no,8,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.15,438.4,yes
3540,1053-mxttk,female,0,yes,yes,72,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),108.65,7726.35,no
3541,1530-ztdoz,female,0,yes,no,49,no,no phone service,dsl,yes,no,no,no,yes,no,month-to-month,no,bank transfer (automatic),40.65,2070.75,no
3542,1301-lopvr,male,0,yes,yes,29,no,no phone service,dsl,yes,yes,yes,yes,no,yes,one year,yes,credit card (automatic),55.35,1636.95,no
3543,0853-twrvk,male,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,no,yes,two year,no,bank transfer (automatic),105.6,7581.5,no
3544,8914-rbtsb,male,0,yes,no,31,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,no,electronic check,93.8,3019.5,yes
3545,6212-atmlk,female,0,no,no,50,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.7,4729.75,no
3546,8200-lgksr,male,0,yes,no,71,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,no,electronic check,83.2,6126.1,no
3547,1568-bekzm,male,1,yes,no,70,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),90.05,6333.4,no
3548,0670-anmuu,male,0,no,no,71,yes,yes,fiber optic,yes,no,no,yes,no,yes,one year,no,credit card (automatic),97.65,6687.85,no
3549,6897-rwmub,male,0,yes,yes,61,yes,no,dsl,yes,yes,yes,yes,no,no,two year,yes,bank transfer (automatic),68.05,4158.25,no
3550,0963-zbdrn,male,0,no,no,32,yes,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,96.2,3183.4,yes
3551,7594-rqhxr,female,0,no,yes,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,79.6,79.6,yes
3552,6999-chvcf,male,0,no,no,68,yes,yes,fiber optic,yes,yes,yes,no,no,yes,two year,yes,bank transfer (automatic),102.1,7149.35,no
3553,6134-kwtbv,male,0,no,no,62,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),23.4,1429.65,no
3554,1077-huujm,female,0,no,yes,7,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,71.05,472.65,no
3555,6331-ewieb,male,0,no,no,20,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,85.25,1734.5,yes
3556,0895-lnkrc,male,0,yes,yes,6,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.45,113.5,no
